Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201510,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,5899,Deplaned,5899,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,610,Deplaned,610,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,6221,Deplaned,6221,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5702,Deplaned,5702,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,38888,Deplaned,38888,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,15342,Deplaned,15342,2015,October
201510,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,406,Enplaned,406,2015,October
201510,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,179859,Deplaned,179859,2015,October
201510,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,2917,Deplaned,2917,2015,October
201510,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,14142,Deplaned,14142,2015,October
201510,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,3562,Deplaned,3562,2015,October
201511,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,4788,Deplaned,4788,2015,November
201511,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,9334,Deplaned,9334,2015,November
201511,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,25246,Deplaned,25246,2015,November
201511,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8385,Deplaned,8385,2015,November
201511,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8892,Deplaned,8892,2015,November
201511,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,8196,Deplaned,8196,2015,November
201511,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,50246,Deplaned,50246,2015,November
201511,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6419,Deplaned,6419,2015,November
201511,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6445,Deplaned,6445,2015,November
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,69269,Deplaned,69269,2015,November
201511,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,117571,Deplaned,117571,2015,November
201511,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7579,Deplaned,7579,2015,November
201511,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18899,Deplaned,18899,2015,November
201511,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,3010,Deplaned,3010,2015,November
201511,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21482,Deplaned,21482,2015,November
201511,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7806,Deplaned,7806,2015,November
201511,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,5531,Deplaned,5531,2015,November
201511,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5724,Deplaned,5724,2015,November
201511,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,15273,Deplaned,15273,2015,November
201511,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,9658,Deplaned,9658,2015,November
201511,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,144873,Deplaned,144873,2015,November
201511,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,15633,Deplaned,15633,2015,November
201511,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,10115,Deplaned,10115,2015,November
201511,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6882,Deplaned,6882,2015,November
201511,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,31703,Deplaned,31703,2015,November
201511,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,12167,Deplaned,12167,2015,November
201511,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5875,Deplaned,5875,2015,November
201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,63655,Deplaned,63655,2015,November
201511,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,G,114,Deplaned,114,2015,November
201511,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7509,Deplaned,7509,2015,November
201511,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6819,Deplaned,6819,2015,November
201511,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16622,Deplaned,16622,2015,November
201511,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9701,Deplaned,9701,2015,November
201511,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5756,Deplaned,5756,2015,November
201511,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12286,Deplaned,12286,2015,November
201511,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5227,Deplaned,5227,2015,November
201511,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,155194,Deplaned,155194,2015,November
201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1304,Deplaned,1304,2015,November
201511,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,12203,Enplaned,12203,2015,November
201511,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,141640,Enplaned,141640,2015,November
201511,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7044,Deplaned,7044,2015,November
201511,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5814,Deplaned,5814,2015,November
201511,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4996,Deplaned,4996,2015,November
201511,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,8624,Deplaned,8624,2015,November
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29419,Deplaned,29419,2015,November
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,239960,Deplaned,239960,2015,November
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,180,Thru / Transit * 2,360,2015,November
201511,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,312642,Enplaned,312642,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,66601,Deplaned,66601,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,6287,Deplaned,6287,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,204,Deplaned,204,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,4993,Deplaned,4993,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5456,Deplaned,5456,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,17909,Deplaned,17909,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,23438,Deplaned,23438,2015,November
201511,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,142,Enplaned,142,2015,November
201511,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,103,Deplaned,103,2015,November
201511,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,175918,Enplaned,175918,2015,November
201511,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4134,Enplaned,4134,2015,November
201511,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9848,Enplaned,9848,2015,November
201512,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,4299,Enplaned,4299,2015,December
201512,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,14340,Enplaned,14340,2015,December
201512,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,28579,Enplaned,28579,2015,December
201512,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9341,Enplaned,9341,2015,December
201512,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,8906,Enplaned,8906,2015,December
201512,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,2964,Enplaned,2964,2015,December
201512,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,10769,Enplaned,10769,2015,December
201512,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,52397,Enplaned,52397,2015,December
201512,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,6711,Enplaned,6711,2015,December
201512,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7191,Enplaned,7191,2015,December
201512,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,73759,Enplaned,73759,2015,December
201512,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,120496,Enplaned,120496,2015,December
201512,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7433,Enplaned,7433,2015,December
201512,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17560,Enplaned,17560,2015,December
201512,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,4360,Enplaned,4360,2015,December
201512,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,19954,Enplaned,19954,2015,December
201512,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9747,Enplaned,9747,2015,December
201512,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,7531,Enplaned,7531,2015,December
201512,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5909,Enplaned,5909,2015,December
201512,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,9489,Enplaned,9489,2015,December
201512,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,8256,Enplaned,8256,2015,December
201512,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,142684,Enplaned,142684,2015,December
201512,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,16584,Deplaned,16584,2015,December
201512,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,12382,Deplaned,12382,2015,December
201512,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,6628,Deplaned,6628,2015,December
201512,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,35676,Deplaned,35676,2015,December
201512,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,12757,Deplaned,12757,2015,December
201512,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5712,Deplaned,5712,2015,December
201512,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,63719,Deplaned,63719,2015,December
201512,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,G,82,Deplaned,82,2015,December
201512,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7599,Deplaned,7599,2015,December
201512,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,8635,Deplaned,8635,2015,December
201512,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,19322,Deplaned,19322,2015,December
201512,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10126,Deplaned,10126,2015,December
201512,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,2603,Deplaned,2603,2015,December
201512,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5758,Deplaned,5758,2015,December
201512,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13488,Deplaned,13488,2015,December
201512,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,11575,Deplaned,11575,2015,December
201512,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,150206,Deplaned,150206,2015,December
201512,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1831,Deplaned,1831,2015,December
201512,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,12935,Enplaned,12935,2015,December
201512,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,141878,Enplaned,141878,2015,December
201512,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,7695,Deplaned,7695,2015,December
201512,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5809,Deplaned,5809,2015,December
201512,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,6659,Deplaned,6659,2015,December
201512,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,7947,Deplaned,7947,2015,December
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,29002,Deplaned,29002,2015,December
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,249729,Deplaned,249729,2015,December
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,128,Thru / Transit * 2,256,2015,December
201512,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,310722,Enplaned,310722,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,67413,Deplaned,67413,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,351,Enplaned,351,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,7184,Enplaned,7184,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,859,Enplaned,859,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,658,Enplaned,658,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,8327,Enplaned,8327,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,16286,Enplaned,16286,2015,December
201512,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,16516,Enplaned,16516,2015,December
201512,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,179492,Deplaned,179492,2015,December
201512,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4381,Deplaned,4381,2015,December
201512,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10661,Deplaned,10661,2015,December
201601,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,4589,Deplaned,4589,2016,January
201601,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,12444,Deplaned,12444,2016,January
